player,team_id,role,prediction_period_id,target_cutoff,prior_role_adjusted_kp,source_cutoff,latest_source_match_timestamp
Santorin,oe:team:2e66da41dc460dd378e3bcc57042d31,JGL,period:9cfbd3e5ecdd20626eed,2020-08-08 00:43:41+00:00,0.14711383082325946,2020-08-08 00:43:41+00:00,2020-08-02T21:34:06Z
PowerOfEvil,oe:team:2e66da41dc460dd378e3bcc57042d31,MID,period:9cfbd3e5ecdd20626eed,2020-08-08 00:43:41+00:00,-0.030038444886165593,2020-08-08 00:43:41+00:00,2020-08-02T21:34:06Z
Ignar,oe:team:2e66da41dc460dd378e3bcc57042d31,SUP,period:9cfbd3e5ecdd20626eed,2020-08-08 00:43:41+00:00,0.06685949557362474,2020-08-08 00:43:41+00:00,2020-08-02T21:34:06Z
Ryoma,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,MID,period:9cfbd3e5ecdd20626eed,2020-08-08 00:43:41+00:00,-0.09824388999710586,2020-08-08 00:43:41+00:00,2020-08-02T22:41:45Z
Contractz,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,JGL,period:9cfbd3e5ecdd20626eed,2020-08-08 00:43:41+00:00,-0.11685592841407136,2020-08-08 00:43:41+00:00,2020-08-02T22:41:45Z
Cody Sun,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,BOT,period:9cfbd3e5ecdd20626eed,2020-08-08 00:43:41+00:00,-0.1000203222952439,2020-08-08 00:43:41+00:00,2020-08-02T22:41:45Z
Poome,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,SUP,period:9cfbd3e5ecdd20626eed,2020-08-08 00:43:41+00:00,-0.22474087202815501,2020-08-08 00:43:41+00:00,2020-08-02T22:41:45Z
Ssumday,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,TOP,period:9cfbd3e5ecdd20626eed,2020-08-08 00:43:41+00:00,0.07549292117033118,2020-08-08 00:43:41+00:00,2020-08-02T22:41:45Z
Hauntzer,oe:team:87ee02298073abc2d55060f097d4041,TOP,period:9cfbd3e5ecdd20626eed,2020-08-08 00:43:41+00:00,0.016016790076630424,2020-08-08 00:43:41+00:00,2020-08-02T19:25:50Z
FBI,oe:team:87ee02298073abc2d55060f097d4041,BOT,period:9cfbd3e5ecdd20626eed,2020-08-08 00:43:41+00:00,-0.08277072803166444,2020-08-08 00:43:41+00:00,2020-08-02T19:25:50Z
huhi,oe:team:87ee02298073abc2d55060f097d4041,SUP,period:9cfbd3e5ecdd20626eed,2020-08-08 00:43:41+00:00,0.19785011535621388,2020-08-08 00:43:41+00:00,2020-08-02T19:25:50Z
Closer,oe:team:87ee02298073abc2d55060f097d4041,JGL,period:9cfbd3e5ecdd20626eed,2020-08-08 00:43:41+00:00,0.015361672482217259,2020-08-08 00:43:41+00:00,2020-08-02T19:25:50Z
Damonte,oe:team:87ee02298073abc2d55060f097d4041,MID,period:9cfbd3e5ecdd20626eed,2020-08-08 00:43:41+00:00,0.003384651171242917,2020-08-08 00:43:41+00:00,2020-08-02T19:25:50Z
CoreJJ,oe:team:8eb884e168f28402ce685bedebb5250,SUP,period:9cfbd3e5ecdd20626eed,2020-08-08 00:43:41+00:00,0.17931957730333878,2020-08-08 00:43:41+00:00,2020-08-01T21:36:02Z
Impact,oe:team:8eb884e168f28402ce685bedebb5250,TOP,period:9cfbd3e5ecdd20626eed,2020-08-08 00:43:41+00:00,-0.10703195136011788,2020-08-08 00:43:41+00:00,2020-08-01T21:36:02Z
Tactical,oe:team:8eb884e168f28402ce685bedebb5250,BOT,period:9cfbd3e5ecdd20626eed,2020-08-08 00:43:41+00:00,0.12479149995035466,2020-08-08 00:43:41+00:00,2020-08-01T21:36:02Z
Jensen,oe:team:8eb884e168f28402ce685bedebb5250,MID,period:9cfbd3e5ecdd20626eed,2020-08-08 00:43:41+00:00,0.09573934974461357,2020-08-08 00:43:41+00:00,2020-08-01T21:36:02Z
Broxah,oe:team:8eb884e168f28402ce685bedebb5250,JGL,period:9cfbd3e5ecdd20626eed,2020-08-08 00:43:41+00:00,-0.1849007898531692,2020-08-08 00:43:41+00:00,2020-08-01T21:36:02Z
Bjergsen,oe:team:a22510a4756fa424cb0771b13261139,MID,period:9cfbd3e5ecdd20626eed,2020-08-08 00:43:41+00:00,0.0445639154735337,2020-08-08 00:43:41+00:00,2020-08-02T20:37:03Z
BrokenBlade,oe:team:a22510a4756fa424cb0771b13261139,TOP,period:9cfbd3e5ecdd20626eed,2020-08-08 00:43:41+00:00,0.038902654389056275,2020-08-08 00:43:41+00:00,2020-08-02T20:37:03Z
Treatz,oe:team:a22510a4756fa424cb0771b13261139,SUP,period:9cfbd3e5ecdd20626eed,2020-08-08 00:43:41+00:00,0.16897906634111723,2020-08-08 00:43:41+00:00,2020-08-02T20:37:03Z
Doublelift,oe:team:a22510a4756fa424cb0771b13261139,BOT,period:9cfbd3e5ecdd20626eed,2020-08-08 00:43:41+00:00,-0.12299179207213613,2020-08-08 00:43:41+00:00,2020-08-02T20:37:03Z
Spica,oe:team:a22510a4756fa424cb0771b13261139,JGL,period:9cfbd3e5ecdd20626eed,2020-08-08 00:43:41+00:00,-0.23849112156822141,2020-08-08 00:43:41+00:00,2020-08-02T20:37:03Z
Apollo,oe:team:c334c629fea759876e9e04afbe4aee7,BOT,period:9cfbd3e5ecdd20626eed,2020-08-08 00:43:41+00:00,0.27320903058502954,2020-08-08 00:43:41+00:00,2020-08-02T22:41:45Z
Xmithie,oe:team:c334c629fea759876e9e04afbe4aee7,JGL,period:9cfbd3e5ecdd20626eed,2020-08-08 00:43:41+00:00,-0.11206164811019664,2020-08-08 00:43:41+00:00,2020-08-02T22:41:45Z
Hakuho,oe:team:c334c629fea759876e9e04afbe4aee7,SUP,period:9cfbd3e5ecdd20626eed,2020-08-08 00:43:41+00:00,0.14596692522479277,2020-08-08 00:43:41+00:00,2020-08-02T22:41:45Z
Insanity,oe:team:c334c629fea759876e9e04afbe4aee7,MID,period:9cfbd3e5ecdd20626eed,2020-08-08 00:43:41+00:00,0.1859427091501462,2020-08-08 00:43:41+00:00,2020-08-02T22:41:45Z
Allorim,oe:team:c334c629fea759876e9e04afbe4aee7,TOP,period:9cfbd3e5ecdd20626eed,2020-08-08 00:43:41+00:00,-0.11297617276018086,2020-08-08 00:43:41+00:00,2020-08-02T22:41:45Z
Smoothie,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,SUP,period:9cfbd3e5ecdd20626eed,2020-08-08 00:43:41+00:00,0.12522324899564813,2020-08-08 00:43:41+00:00,2020-08-02T19:25:50Z
Stixxay,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,BOT,period:9cfbd3e5ecdd20626eed,2020-08-08 00:43:41+00:00,-0.1635611887750342,2020-08-08 00:43:41+00:00,2020-08-02T19:25:50Z
Ruin,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,TOP,period:9cfbd3e5ecdd20626eed,2020-08-08 00:43:41+00:00,0.3585608254446296,2020-08-08 00:43:41+00:00,2020-08-02T19:25:50Z
Pobelter,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,MID,period:9cfbd3e5ecdd20626eed,2020-08-08 00:43:41+00:00,-0.01907458640057081,2020-08-08 00:43:41+00:00,2020-08-02T19:25:50Z
Tuesday,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,MID,period:9cfbd3e5ecdd20626eed,2020-08-08 00:43:41+00:00,0.0,2020-08-08 00:43:41+00:00,
Fragas,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,JGL,period:9cfbd3e5ecdd20626eed,2020-08-08 00:43:41+00:00,0.0,2020-08-08 00:43:41+00:00,
Bang,oe:team:f7f7324c151aa6ed770b244ce08e027,BOT,period:9cfbd3e5ecdd20626eed,2020-08-08 00:43:41+00:00,-0.24551059396314792,2020-08-08 00:43:41+00:00,2020-08-02T21:34:06Z
Zeyzal,oe:team:f7f7324c151aa6ed770b244ce08e027,SUP,period:9cfbd3e5ecdd20626eed,2020-08-08 00:43:41+00:00,0.10684338894164641,2020-08-08 00:43:41+00:00,2020-08-02T21:34:06Z
Goldenglue,oe:team:f7f7324c151aa6ed770b244ce08e027,MID,period:9cfbd3e5ecdd20626eed,2020-08-08 00:43:41+00:00,-0.11885853673457787,2020-08-08 00:43:41+00:00,2020-08-02T21:34:06Z
Huni,oe:team:f7f7324c151aa6ed770b244ce08e027,TOP,period:9cfbd3e5ecdd20626eed,2020-08-08 00:43:41+00:00,0.2421139414455985,2020-08-08 00:43:41+00:00,2020-08-02T21:34:06Z
Svenskeren,oe:team:f7f7324c151aa6ed770b244ce08e027,JGL,period:9cfbd3e5ecdd20626eed,2020-08-08 00:43:41+00:00,-0.2931323215437845,2020-08-08 00:43:41+00:00,2020-08-02T21:34:06Z
Zven,oe:team:fc8e90107dabb9a35c490b0d86adea0,BOT,period:9cfbd3e5ecdd20626eed,2020-08-08 00:43:41+00:00,-0.2840679680337129,2020-08-08 00:43:41+00:00,2020-08-02T20:37:03Z
Nisqy,oe:team:fc8e90107dabb9a35c490b0d86adea0,MID,period:9cfbd3e5ecdd20626eed,2020-08-08 00:43:41+00:00,0.20623656788035505,2020-08-08 00:43:41+00:00,2020-08-02T20:37:03Z
Vulcan,oe:team:fc8e90107dabb9a35c490b0d86adea0,SUP,period:9cfbd3e5ecdd20626eed,2020-08-08 00:43:41+00:00,-0.019914253772883122,2020-08-08 00:43:41+00:00,2020-08-02T20:37:03Z
Licorice,oe:team:fc8e90107dabb9a35c490b0d86adea0,TOP,period:9cfbd3e5ecdd20626eed,2020-08-08 00:43:41+00:00,-0.11626065020677774,2020-08-08 00:43:41+00:00,2020-08-02T20:37:03Z
Blaber,oe:team:fc8e90107dabb9a35c490b0d86adea0,JGL,period:9cfbd3e5ecdd20626eed,2020-08-08 00:43:41+00:00,0.016834583865059618,2020-08-08 00:43:41+00:00,2020-08-02T20:37:03Z
Fenix,oe:team:0dbb780176ecad18f17292d1f5653af,MID,period:0836494c11a0b381c084,2020-08-13 19:38:23+00:00,-0.1432490459141032,2020-08-13 19:38:23+00:00,2020-08-09T23:40:56Z
V1per,oe:team:0dbb780176ecad18f17292d1f5653af,TOP,period:0836494c11a0b381c084,2020-08-13 19:38:23+00:00,0.04171762011371207,2020-08-13 19:38:23+00:00,2020-08-09T23:40:56Z
Dardoch,oe:team:0dbb780176ecad18f17292d1f5653af,JGL,period:0836494c11a0b381c084,2020-08-13 19:38:23+00:00,-0.03988961469883298,2020-08-13 19:38:23+00:00,2020-08-09T23:40:56Z
Johnsun,oe:team:0dbb780176ecad18f17292d1f5653af,BOT,period:0836494c11a0b381c084,2020-08-13 19:38:23+00:00,-0.059464521739429996,2020-08-13 19:38:23+00:00,2020-08-09T23:40:56Z
aphromoo,oe:team:0dbb780176ecad18f17292d1f5653af,SUP,period:0836494c11a0b381c084,2020-08-13 19:38:23+00:00,-0.11878554108779905,2020-08-13 19:38:23+00:00,2020-08-09T23:40:56Z
Solo,oe:team:2e66da41dc460dd378e3bcc57042d31,TOP,period:0836494c11a0b381c084,2020-08-13 19:38:23+00:00,0.02664449479281006,2020-08-13 19:38:23+00:00,2020-08-09T22:26:34Z
WildTurtle,oe:team:2e66da41dc460dd378e3bcc57042d31,BOT,period:0836494c11a0b381c084,2020-08-13 19:38:23+00:00,-0.27846548974022733,2020-08-13 19:38:23+00:00,2020-08-09T22:26:34Z
Santorin,oe:team:2e66da41dc460dd378e3bcc57042d31,JGL,period:0836494c11a0b381c084,2020-08-13 19:38:23+00:00,0.18998981112492624,2020-08-13 19:38:23+00:00,2020-08-09T22:26:34Z
PowerOfEvil,oe:team:2e66da41dc460dd378e3bcc57042d31,MID,period:0836494c11a0b381c084,2020-08-13 19:38:23+00:00,0.020846614351620354,2020-08-13 19:38:23+00:00,2020-08-09T22:26:34Z
Ignar,oe:team:2e66da41dc460dd378e3bcc57042d31,SUP,period:0836494c11a0b381c084,2020-08-13 19:38:23+00:00,0.056736615402072546,2020-08-13 19:38:23+00:00,2020-08-09T22:26:34Z
Ryoma,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,MID,period:0836494c11a0b381c084,2020-08-13 19:38:23+00:00,-0.13884784324321653,2020-08-13 19:38:23+00:00,2020-08-09T19:26:26Z
Contractz,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,JGL,period:0836494c11a0b381c084,2020-08-13 19:38:23+00:00,-0.19468814573517282,2020-08-13 19:38:23+00:00,2020-08-09T19:26:26Z
Cody Sun,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,BOT,period:0836494c11a0b381c084,2020-08-13 19:38:23+00:00,-0.08431857773932187,2020-08-13 19:38:23+00:00,2020-08-09T19:26:26Z
Poome,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,SUP,period:0836494c11a0b381c084,2020-08-13 19:38:23+00:00,-0.10539452110308097,2020-08-13 19:38:23+00:00,2020-08-09T19:26:26Z
Ssumday,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,TOP,period:0836494c11a0b381c084,2020-08-13 19:38:23+00:00,0.08568836999535419,2020-08-13 19:38:23+00:00,2020-08-09T19:26:26Z
Hauntzer,oe:team:87ee02298073abc2d55060f097d4041,TOP,period:0836494c11a0b381c084,2020-08-13 19:38:23+00:00,0.0025029046671498577,2020-08-13 19:38:23+00:00,2020-08-08T20:50:43Z
FBI,oe:team:87ee02298073abc2d55060f097d4041,BOT,period:0836494c11a0b381c084,2020-08-13 19:38:23+00:00,-0.049662816365503154,2020-08-13 19:38:23+00:00,2020-08-08T20:50:43Z
huhi,oe:team:87ee02298073abc2d55060f097d4041,SUP,period:0836494c11a0b381c084,2020-08-13 19:38:23+00:00,0.2752302916589478,2020-08-13 19:38:23+00:00,2020-08-08T20:50:43Z
Closer,oe:team:87ee02298073abc2d55060f097d4041,JGL,period:0836494c11a0b381c084,2020-08-13 19:38:23+00:00,0.039838344969911774,2020-08-13 19:38:23+00:00,2020-08-08T20:50:43Z
Damonte,oe:team:87ee02298073abc2d55060f097d4041,MID,period:0836494c11a0b381c084,2020-08-13 19:38:23+00:00,-0.07519572431159194,2020-08-13 19:38:23+00:00,2020-08-08T20:50:43Z
Bjergsen,oe:team:a22510a4756fa424cb0771b13261139,MID,period:0836494c11a0b381c084,2020-08-13 19:38:23+00:00,-0.02051916498030978,2020-08-13 19:38:23+00:00,2020-08-09T21:29:47Z
BrokenBlade,oe:team:a22510a4756fa424cb0771b13261139,TOP,period:0836494c11a0b381c084,2020-08-13 19:38:23+00:00,0.08127119612800657,2020-08-13 19:38:23+00:00,2020-08-09T21:29:47Z
Treatz,oe:team:a22510a4756fa424cb0771b13261139,SUP,period:0836494c11a0b381c084,2020-08-13 19:38:23+00:00,0.338255092963225,2020-08-13 19:38:23+00:00,2020-08-09T21:29:47Z
Doublelift,oe:team:a22510a4756fa424cb0771b13261139,BOT,period:0836494c11a0b381c084,2020-08-13 19:38:23+00:00,-0.06153932056376669,2020-08-13 19:38:23+00:00,2020-08-09T21:29:47Z
Spica,oe:team:a22510a4756fa424cb0771b13261139,JGL,period:0836494c11a0b381c084,2020-08-13 19:38:23+00:00,-0.11329159718473727,2020-08-13 19:38:23+00:00,2020-08-09T21:29:47Z
Bang,oe:team:f7f7324c151aa6ed770b244ce08e027,BOT,period:0836494c11a0b381c084,2020-08-13 19:38:23+00:00,-0.20965504994235834,2020-08-13 19:38:23+00:00,2020-08-09T19:26:26Z
Zeyzal,oe:team:f7f7324c151aa6ed770b244ce08e027,SUP,period:0836494c11a0b381c084,2020-08-13 19:38:23+00:00,0.12258155274334441,2020-08-13 19:38:23+00:00,2020-08-09T19:26:26Z
Goldenglue,oe:team:f7f7324c151aa6ed770b244ce08e027,MID,period:0836494c11a0b381c084,2020-08-13 19:38:23+00:00,-0.2410052099867058,2020-08-13 19:38:23+00:00,2020-08-09T19:26:26Z
Huni,oe:team:f7f7324c151aa6ed770b244ce08e027,TOP,period:0836494c11a0b381c084,2020-08-13 19:38:23+00:00,0.28390561693303357,2020-08-13 19:38:23+00:00,2020-08-09T19:26:26Z
Svenskeren,oe:team:f7f7324c151aa6ed770b244ce08e027,JGL,period:0836494c11a0b381c084,2020-08-13 19:38:23+00:00,-0.24918644306628246,2020-08-13 19:38:23+00:00,2020-08-09T19:26:26Z
Solo,oe:team:2e66da41dc460dd378e3bcc57042d31,TOP,period:38cb400566e2a3aee1c8,2020-08-20 19:31:44+00:00,0.025958548668080148,2020-08-20 19:31:44+00:00,2020-08-15T00:02:03Z
WildTurtle,oe:team:2e66da41dc460dd378e3bcc57042d31,BOT,period:38cb400566e2a3aee1c8,2020-08-20 19:31:44+00:00,-0.19643565375504005,2020-08-20 19:31:44+00:00,2020-08-15T00:02:03Z
Santorin,oe:team:2e66da41dc460dd378e3bcc57042d31,JGL,period:38cb400566e2a3aee1c8,2020-08-20 19:31:44+00:00,0.17977701054277748,2020-08-20 19:31:44+00:00,2020-08-15T00:02:03Z
PowerOfEvil,oe:team:2e66da41dc460dd378e3bcc57042d31,MID,period:38cb400566e2a3aee1c8,2020-08-20 19:31:44+00:00,0.0906858092584177,2020-08-20 19:31:44+00:00,2020-08-15T00:02:03Z
Ignar,oe:team:2e66da41dc460dd378e3bcc57042d31,SUP,period:38cb400566e2a3aee1c8,2020-08-20 19:31:44+00:00,0.07602949883683682,2020-08-20 19:31:44+00:00,2020-08-15T00:02:03Z
Hauntzer,oe:team:87ee02298073abc2d55060f097d4041,TOP,period:38cb400566e2a3aee1c8,2020-08-20 19:31:44+00:00,0.03852889594756152,2020-08-20 19:31:44+00:00,2020-08-13T22:07:44Z
FBI,oe:team:87ee02298073abc2d55060f097d4041,BOT,period:38cb400566e2a3aee1c8,2020-08-20 19:31:44+00:00,-0.06140292634986098,2020-08-20 19:31:44+00:00,2020-08-13T22:07:44Z
huhi,oe:team:87ee02298073abc2d55060f097d4041,SUP,period:38cb400566e2a3aee1c8,2020-08-20 19:31:44+00:00,0.2526368804919457,2020-08-20 19:31:44+00:00,2020-08-13T22:07:44Z
Closer,oe:team:87ee02298073abc2d55060f097d4041,JGL,period:38cb400566e2a3aee1c8,2020-08-20 19:31:44+00:00,0.01785583150525915,2020-08-20 19:31:44+00:00,2020-08-13T22:07:44Z
Damonte,oe:team:87ee02298073abc2d55060f097d4041,MID,period:38cb400566e2a3aee1c8,2020-08-20 19:31:44+00:00,-0.08417619397523488,2020-08-20 19:31:44+00:00,2020-08-13T22:07:44Z
CoreJJ,oe:team:8eb884e168f28402ce685bedebb5250,SUP,period:38cb400566e2a3aee1c8,2020-08-20 19:31:44+00:00,0.2134634858238176,2020-08-20 19:31:44+00:00,2020-08-09T21:29:47Z
Impact,oe:team:8eb884e168f28402ce685bedebb5250,TOP,period:38cb400566e2a3aee1c8,2020-08-20 19:31:44+00:00,-0.07164542103494448,2020-08-20 19:31:44+00:00,2020-08-09T21:29:47Z
Tactical,oe:team:8eb884e168f28402ce685bedebb5250,BOT,period:38cb400566e2a3aee1c8,2020-08-20 19:31:44+00:00,0.19699217551191428,2020-08-20 19:31:44+00:00,2020-08-09T21:29:47Z
Jensen,oe:team:8eb884e168f28402ce685bedebb5250,MID,period:38cb400566e2a3aee1c8,2020-08-20 19:31:44+00:00,0.09702254176478349,2020-08-20 19:31:44+00:00,2020-08-09T21:29:47Z
Broxah,oe:team:8eb884e168f28402ce685bedebb5250,JGL,period:38cb400566e2a3aee1c8,2020-08-20 19:31:44+00:00,-0.1525929555600929,2020-08-20 19:31:44+00:00,2020-08-09T21:29:47Z
Bjergsen,oe:team:a22510a4756fa424cb0771b13261139,MID,period:38cb400566e2a3aee1c8,2020-08-20 19:31:44+00:00,-0.05763300566324268,2020-08-20 19:31:44+00:00,2020-08-15T21:37:52Z
BrokenBlade,oe:team:a22510a4756fa424cb0771b13261139,TOP,period:38cb400566e2a3aee1c8,2020-08-20 19:31:44+00:00,0.2282401284326141,2020-08-20 19:31:44+00:00,2020-08-15T21:37:52Z
Biofrost,oe:team:a22510a4756fa424cb0771b13261139,SUP,period:38cb400566e2a3aee1c8,2020-08-20 19:31:44+00:00,-0.2835754414785796,2020-08-20 19:31:44+00:00,2020-07-12T19:42:42Z
Doublelift,oe:team:a22510a4756fa424cb0771b13261139,BOT,period:38cb400566e2a3aee1c8,2020-08-20 19:31:44+00:00,-0.13936214266674093,2020-08-20 19:31:44+00:00,2020-08-15T21:37:52Z
Spica,oe:team:a22510a4756fa424cb0771b13261139,JGL,period:38cb400566e2a3aee1c8,2020-08-20 19:31:44+00:00,-0.12750977126196913,2020-08-20 19:31:44+00:00,2020-08-15T21:37:52Z
Bang,oe:team:f7f7324c151aa6ed770b244ce08e027,BOT,period:38cb400566e2a3aee1c8,2020-08-20 19:31:44+00:00,-0.16296882942290442,2020-08-20 19:31:44+00:00,2020-08-16T21:47:55Z
Zeyzal,oe:team:f7f7324c151aa6ed770b244ce08e027,SUP,period:38cb400566e2a3aee1c8,2020-08-20 19:31:44+00:00,0.062265250662699334,2020-08-20 19:31:44+00:00,2020-08-16T21:47:55Z
Goldenglue,oe:team:f7f7324c151aa6ed770b244ce08e027,MID,period:38cb400566e2a3aee1c8,2020-08-20 19:31:44+00:00,-0.11337510492261944,2020-08-20 19:31:44+00:00,2020-08-16T21:47:55Z
Huni,oe:team:f7f7324c151aa6ed770b244ce08e027,TOP,period:38cb400566e2a3aee1c8,2020-08-20 19:31:44+00:00,0.18167911524868366,2020-08-20 19:31:44+00:00,2020-08-16T21:47:55Z
Svenskeren,oe:team:f7f7324c151aa6ed770b244ce08e027,JGL,period:38cb400566e2a3aee1c8,2020-08-20 19:31:44+00:00,-0.206868948253463,2020-08-20 19:31:44+00:00,2020-08-16T21:47:55Z
Zven,oe:team:fc8e90107dabb9a35c490b0d86adea0,BOT,period:38cb400566e2a3aee1c8,2020-08-20 19:31:44+00:00,-0.23614383234167585,2020-08-20 19:31:44+00:00,2020-08-09T20:30:06Z
Nisqy,oe:team:fc8e90107dabb9a35c490b0d86adea0,MID,period:38cb400566e2a3aee1c8,2020-08-20 19:31:44+00:00,0.23037105732025556,2020-08-20 19:31:44+00:00,2020-08-09T20:30:06Z
Vulcan,oe:team:fc8e90107dabb9a35c490b0d86adea0,SUP,period:38cb400566e2a3aee1c8,2020-08-20 19:31:44+00:00,-0.02627855574171118,2020-08-20 19:31:44+00:00,2020-08-09T20:30:06Z
Licorice,oe:team:fc8e90107dabb9a35c490b0d86adea0,TOP,period:38cb400566e2a3aee1c8,2020-08-20 19:31:44+00:00,-0.09710020158024406,2020-08-20 19:31:44+00:00,2020-08-09T20:30:06Z
Blaber,oe:team:fc8e90107dabb9a35c490b0d86adea0,JGL,period:38cb400566e2a3aee1c8,2020-08-20 19:31:44+00:00,-0.0577244904191258,2020-08-20 19:31:44+00:00,2020-08-09T20:30:06Z
Solo,oe:team:2e66da41dc460dd378e3bcc57042d31,TOP,period:53a986e97c4e64053db8,2020-08-29 19:32:38+00:00,0.09244923452073357,2020-08-29 19:32:38+00:00,2020-08-20T23:33:01Z
WildTurtle,oe:team:2e66da41dc460dd378e3bcc57042d31,BOT,period:53a986e97c4e64053db8,2020-08-29 19:32:38+00:00,-0.10557149089129025,2020-08-29 19:32:38+00:00,2020-08-20T23:33:01Z
Santorin,oe:team:2e66da41dc460dd378e3bcc57042d31,JGL,period:53a986e97c4e64053db8,2020-08-29 19:32:38+00:00,0.1968716922736289,2020-08-29 19:32:38+00:00,2020-08-20T23:33:01Z
PowerOfEvil,oe:team:2e66da41dc460dd378e3bcc57042d31,MID,period:53a986e97c4e64053db8,2020-08-29 19:32:38+00:00,0.13436997353197688,2020-08-29 19:32:38+00:00,2020-08-20T23:33:01Z
Ignar,oe:team:2e66da41dc460dd378e3bcc57042d31,SUP,period:53a986e97c4e64053db8,2020-08-29 19:32:38+00:00,0.05297431361965523,2020-08-29 19:32:38+00:00,2020-08-20T23:33:01Z
CoreJJ,oe:team:8eb884e168f28402ce685bedebb5250,SUP,period:53a986e97c4e64053db8,2020-08-29 19:32:38+00:00,0.20873584239468393,2020-08-29 19:32:38+00:00,2020-08-21T21:46:24Z
Impact,oe:team:8eb884e168f28402ce685bedebb5250,TOP,period:53a986e97c4e64053db8,2020-08-29 19:32:38+00:00,-0.0182589088934565,2020-08-29 19:32:38+00:00,2020-08-21T21:46:24Z
Tactical,oe:team:8eb884e168f28402ce685bedebb5250,BOT,period:53a986e97c4e64053db8,2020-08-29 19:32:38+00:00,0.16088592644792743,2020-08-29 19:32:38+00:00,2020-08-21T21:46:24Z
Jensen,oe:team:8eb884e168f28402ce685bedebb5250,MID,period:53a986e97c4e64053db8,2020-08-29 19:32:38+00:00,0.04781272668333238,2020-08-29 19:32:38+00:00,2020-08-21T21:46:24Z
Broxah,oe:team:8eb884e168f28402ce685bedebb5250,JGL,period:53a986e97c4e64053db8,2020-08-29 19:32:38+00:00,-0.13169328827855628,2020-08-29 19:32:38+00:00,2020-08-21T21:46:24Z
Bjergsen,oe:team:a22510a4756fa424cb0771b13261139,MID,period:53a986e97c4e64053db8,2020-08-29 19:32:38+00:00,0.012348049826976532,2020-08-29 19:32:38+00:00,2020-08-23T23:21:02Z
BrokenBlade,oe:team:a22510a4756fa424cb0771b13261139,TOP,period:53a986e97c4e64053db8,2020-08-29 19:32:38+00:00,0.21346458707307925,2020-08-29 19:32:38+00:00,2020-08-23T23:21:02Z
Biofrost,oe:team:a22510a4756fa424cb0771b13261139,SUP,period:53a986e97c4e64053db8,2020-08-29 19:32:38+00:00,-0.190695574969469,2020-08-29 19:32:38+00:00,2020-08-23T23:21:02Z
Doublelift,oe:team:a22510a4756fa424cb0771b13261139,BOT,period:53a986e97c4e64053db8,2020-08-29 19:32:38+00:00,-0.18218675771661785,2020-08-29 19:32:38+00:00,2020-08-23T23:21:02Z
Spica,oe:team:a22510a4756fa424cb0771b13261139,JGL,period:53a986e97c4e64053db8,2020-08-29 19:32:38+00:00,-0.02224801609339112,2020-08-29 19:32:38+00:00,2020-08-23T23:21:02Z
Zven,oe:team:fc8e90107dabb9a35c490b0d86adea0,BOT,period:53a986e97c4e64053db8,2020-08-29 19:32:38+00:00,-0.21991452306968395,2020-08-29 19:32:38+00:00,2020-08-22T21:43:41Z
Nisqy,oe:team:fc8e90107dabb9a35c490b0d86adea0,MID,period:53a986e97c4e64053db8,2020-08-29 19:32:38+00:00,0.1869625000124068,2020-08-29 19:32:38+00:00,2020-08-22T21:43:41Z
Vulcan,oe:team:fc8e90107dabb9a35c490b0d86adea0,SUP,period:53a986e97c4e64053db8,2020-08-29 19:32:38+00:00,-0.07292299319697806,2020-08-29 19:32:38+00:00,2020-08-22T21:43:41Z
Licorice,oe:team:fc8e90107dabb9a35c490b0d86adea0,TOP,period:53a986e97c4e64053db8,2020-08-29 19:32:38+00:00,0.06101327792417879,2020-08-29 19:32:38+00:00,2020-08-22T21:43:41Z
Blaber,oe:team:fc8e90107dabb9a35c490b0d86adea0,JGL,period:53a986e97c4e64053db8,2020-08-29 19:32:38+00:00,-0.08744924996026958,2020-08-29 19:32:38+00:00,2020-08-22T21:43:41Z
Solo,oe:team:2e66da41dc460dd378e3bcc57042d31,TOP,period:c131bd9da535908c94f0,2020-09-05 19:31:41+00:00,0.07090929958180447,2020-09-05 19:31:41+00:00,2020-08-30T23:55:50Z
WildTurtle,oe:team:2e66da41dc460dd378e3bcc57042d31,BOT,period:c131bd9da535908c94f0,2020-09-05 19:31:41+00:00,-0.08443340380636367,2020-09-05 19:31:41+00:00,2020-08-30T23:55:50Z
Santorin,oe:team:2e66da41dc460dd378e3bcc57042d31,JGL,period:c131bd9da535908c94f0,2020-09-05 19:31:41+00:00,0.11935114229524586,2020-09-05 19:31:41+00:00,2020-08-30T23:55:50Z
