player,team_id,role,prediction_period_id,target_cutoff,roster_continuity,team_change,role_change,source_cutoff,latest_source_match_timestamp
Broxah,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,JGL,period:32c02d32a3c87111d752,2021-06-25 21:33:16+00:00,1.0,False,False,2021-06-25 21:33:16+00:00,2021-06-20T19:44:46Z
WildTurtle,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,BOT,period:32c02d32a3c87111d752,2021-06-25 21:33:16+00:00,1.0,False,False,2021-06-25 21:33:16+00:00,2021-06-20T19:44:46Z
Pobelter,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,MID,period:32c02d32a3c87111d752,2021-06-25 21:33:16+00:00,1.0,False,False,2021-06-25 21:33:16+00:00,2021-06-20T19:44:46Z
Impact,oe:team:f7f7324c151aa6ed770b244ce08e027,TOP,period:32c02d32a3c87111d752,2021-06-25 21:33:16+00:00,0.8333333333333334,False,False,2021-06-25 21:33:16+00:00,2021-06-21T00:37:58Z
Contractz,oe:team:f7f7324c151aa6ed770b244ce08e027,JGL,period:32c02d32a3c87111d752,2021-06-25 21:33:16+00:00,0.8333333333333334,True,False,2021-06-25 21:33:16+00:00,2020-08-16T21:47:55Z
Danny,oe:team:f7f7324c151aa6ed770b244ce08e027,BOT,period:32c02d32a3c87111d752,2021-06-25 21:33:16+00:00,0.8333333333333334,False,False,2021-06-25 21:33:16+00:00,2021-06-21T00:37:58Z
Ignar,oe:team:f7f7324c151aa6ed770b244ce08e027,SUP,period:32c02d32a3c87111d752,2021-06-25 21:33:16+00:00,0.8333333333333334,False,False,2021-06-25 21:33:16+00:00,2021-06-21T00:37:58Z
Svenskeren,oe:team:f7f7324c151aa6ed770b244ce08e027,JGL,period:32c02d32a3c87111d752,2021-06-25 21:33:16+00:00,0.8333333333333334,False,False,2021-06-25 21:33:16+00:00,2021-06-21T00:37:58Z
Jiizuke,oe:team:f7f7324c151aa6ed770b244ce08e027,MID,period:32c02d32a3c87111d752,2021-06-25 21:33:16+00:00,0.8333333333333334,False,False,2021-06-25 21:33:16+00:00,2021-06-21T00:37:58Z
Perkz,oe:team:fc8e90107dabb9a35c490b0d86adea0,MID,period:32c02d32a3c87111d752,2021-06-25 21:33:16+00:00,0.8,False,False,2021-06-25 21:33:16+00:00,2021-06-20T21:49:16Z
Zven,oe:team:fc8e90107dabb9a35c490b0d86adea0,BOT,period:32c02d32a3c87111d752,2021-06-25 21:33:16+00:00,0.8,False,False,2021-06-25 21:33:16+00:00,2021-04-12T01:19:15Z
Vulcan,oe:team:fc8e90107dabb9a35c490b0d86adea0,SUP,period:32c02d32a3c87111d752,2021-06-25 21:33:16+00:00,0.8,False,False,2021-06-25 21:33:16+00:00,2021-06-20T21:49:16Z
Blaber,oe:team:fc8e90107dabb9a35c490b0d86adea0,JGL,period:32c02d32a3c87111d752,2021-06-25 21:33:16+00:00,0.8,False,False,2021-06-25 21:33:16+00:00,2021-06-20T21:49:16Z
Fudge,oe:team:fc8e90107dabb9a35c490b0d86adea0,TOP,period:32c02d32a3c87111d752,2021-06-25 21:33:16+00:00,0.8,False,False,2021-06-25 21:33:16+00:00,2021-06-20T21:49:16Z
Neo,oe:team:0dbb780176ecad18f17292d1f5653af,BOT,period:4f8f85e36ba842416702,2021-07-02 21:10:28+00:00,1.0,False,False,2021-07-02 21:10:28+00:00,2021-06-27T19:28:30Z
Yusui,oe:team:0dbb780176ecad18f17292d1f5653af,MID,period:4f8f85e36ba842416702,2021-07-02 21:10:28+00:00,1.0,False,False,2021-07-02 21:10:28+00:00,2021-06-27T19:28:30Z
FakeGod,oe:team:0dbb780176ecad18f17292d1f5653af,TOP,period:4f8f85e36ba842416702,2021-07-02 21:10:28+00:00,1.0,False,False,2021-07-02 21:10:28+00:00,2021-06-27T19:28:30Z
Akaadian,oe:team:0dbb780176ecad18f17292d1f5653af,JGL,period:4f8f85e36ba842416702,2021-07-02 21:10:28+00:00,1.0,False,False,2021-07-02 21:10:28+00:00,2021-06-27T19:28:30Z
aphromoo,oe:team:0dbb780176ecad18f17292d1f5653af,SUP,period:4f8f85e36ba842416702,2021-07-02 21:10:28+00:00,1.0,False,False,2021-07-02 21:10:28+00:00,2021-06-27T19:28:30Z
Josedeodo,oe:team:2e66da41dc460dd378e3bcc57042d31,JGL,period:4f8f85e36ba842416702,2021-07-02 21:10:28+00:00,1.0,False,False,2021-07-02 21:10:28+00:00,2021-06-27T23:06:45Z
Dreams,oe:team:2e66da41dc460dd378e3bcc57042d31,SUP,period:4f8f85e36ba842416702,2021-07-02 21:10:28+00:00,1.0,False,False,2021-07-02 21:10:28+00:00,2021-06-26T21:54:38Z
Johnsun,oe:team:2e66da41dc460dd378e3bcc57042d31,BOT,period:4f8f85e36ba842416702,2021-07-02 21:10:28+00:00,1.0,False,False,2021-07-02 21:10:28+00:00,2021-06-26T21:54:38Z
Licorice,oe:team:2e66da41dc460dd378e3bcc57042d31,TOP,period:4f8f85e36ba842416702,2021-07-02 21:10:28+00:00,1.0,False,False,2021-07-02 21:10:28+00:00,2021-06-26T21:54:38Z
Palafox,oe:team:2e66da41dc460dd378e3bcc57042d31,MID,period:4f8f85e36ba842416702,2021-07-02 21:10:28+00:00,1.0,False,False,2021-07-02 21:10:28+00:00,2021-06-27T23:06:45Z
FBI,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,BOT,period:4f8f85e36ba842416702,2021-07-02 21:10:28+00:00,1.0,False,False,2021-07-02 21:10:28+00:00,2021-06-27T21:05:45Z
huhi,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,SUP,period:4f8f85e36ba842416702,2021-07-02 21:10:28+00:00,1.0,False,False,2021-07-02 21:10:28+00:00,2021-06-27T21:05:45Z
Closer,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,JGL,period:4f8f85e36ba842416702,2021-07-02 21:10:28+00:00,1.0,False,False,2021-07-02 21:10:28+00:00,2021-06-27T21:05:45Z
Abbedagge,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,MID,period:4f8f85e36ba842416702,2021-07-02 21:10:28+00:00,1.0,False,False,2021-07-02 21:10:28+00:00,2021-06-27T21:05:45Z
Ssumday,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,TOP,period:4f8f85e36ba842416702,2021-07-02 21:10:28+00:00,1.0,False,False,2021-07-02 21:10:28+00:00,2021-06-27T21:05:45Z
Solo,oe:team:87ee02298073abc2d55060f097d4041,TOP,period:4f8f85e36ba842416702,2021-07-02 21:10:28+00:00,1.0,False,False,2021-07-02 21:10:28+00:00,2021-06-27T23:06:45Z
Stixxay,oe:team:87ee02298073abc2d55060f097d4041,BOT,period:4f8f85e36ba842416702,2021-07-02 21:10:28+00:00,1.0,False,False,2021-07-02 21:10:28+00:00,2021-06-27T23:06:45Z
Chime,oe:team:87ee02298073abc2d55060f097d4041,SUP,period:4f8f85e36ba842416702,2021-07-02 21:10:28+00:00,1.0,False,False,2021-07-02 21:10:28+00:00,2021-06-27T23:06:45Z
Ablazeolive,oe:team:87ee02298073abc2d55060f097d4041,MID,period:4f8f85e36ba842416702,2021-07-02 21:10:28+00:00,1.0,False,False,2021-07-02 21:10:28+00:00,2021-06-27T23:06:45Z
Amazo,oe:team:87ee02298073abc2d55060f097d4041,JGL,period:4f8f85e36ba842416702,2021-07-02 21:10:28+00:00,1.0,False,False,2021-07-02 21:10:28+00:00,2021-06-27T23:06:45Z
CoreJJ,oe:team:8eb884e168f28402ce685bedebb5250,SUP,period:4f8f85e36ba842416702,2021-07-02 21:10:28+00:00,1.0,False,False,2021-07-02 21:10:28+00:00,2021-06-27T22:00:02Z
Jenkins,oe:team:8eb884e168f28402ce685bedebb5250,TOP,period:4f8f85e36ba842416702,2021-07-02 21:10:28+00:00,1.0,False,False,2021-07-02 21:10:28+00:00,2021-06-27T22:00:02Z
Tactical,oe:team:8eb884e168f28402ce685bedebb5250,BOT,period:4f8f85e36ba842416702,2021-07-02 21:10:28+00:00,1.0,False,False,2021-07-02 21:10:28+00:00,2021-06-27T22:00:02Z
Jensen,oe:team:8eb884e168f28402ce685bedebb5250,MID,period:4f8f85e36ba842416702,2021-07-02 21:10:28+00:00,1.0,False,False,2021-07-02 21:10:28+00:00,2021-06-27T22:00:02Z
Armao,oe:team:8eb884e168f28402ce685bedebb5250,JGL,period:4f8f85e36ba842416702,2021-07-02 21:10:28+00:00,1.0,False,False,2021-07-02 21:10:28+00:00,2021-06-27T22:00:02Z
SwordArt,oe:team:a22510a4756fa424cb0771b13261139,SUP,period:4f8f85e36ba842416702,2021-07-02 21:10:28+00:00,1.0,False,False,2021-07-02 21:10:28+00:00,2021-06-27T22:00:02Z
Lost,oe:team:a22510a4756fa424cb0771b13261139,BOT,period:4f8f85e36ba842416702,2021-07-02 21:10:28+00:00,1.0,False,False,2021-07-02 21:10:28+00:00,2021-06-27T22:00:02Z
PowerOfEvil,oe:team:a22510a4756fa424cb0771b13261139,MID,period:4f8f85e36ba842416702,2021-07-02 21:10:28+00:00,1.0,False,False,2021-07-02 21:10:28+00:00,2021-06-27T22:00:02Z
Huni,oe:team:a22510a4756fa424cb0771b13261139,TOP,period:4f8f85e36ba842416702,2021-07-02 21:10:28+00:00,1.0,False,False,2021-07-02 21:10:28+00:00,2021-06-27T22:00:02Z
Spica,oe:team:a22510a4756fa424cb0771b13261139,JGL,period:4f8f85e36ba842416702,2021-07-02 21:10:28+00:00,1.0,False,False,2021-07-02 21:10:28+00:00,2021-06-27T22:00:02Z
destiny,oe:team:c334c629fea759876e9e04afbe4aee7,SUP,period:4f8f85e36ba842416702,2021-07-02 21:10:28+00:00,1.0,False,False,2021-07-02 21:10:28+00:00,2021-06-27T21:05:45Z
Revenge,oe:team:c334c629fea759876e9e04afbe4aee7,TOP,period:4f8f85e36ba842416702,2021-07-02 21:10:28+00:00,1.0,False,False,2021-07-02 21:10:28+00:00,2021-06-27T21:05:45Z
Xerxe,oe:team:c334c629fea759876e9e04afbe4aee7,JGL,period:4f8f85e36ba842416702,2021-07-02 21:10:28+00:00,1.0,False,False,2021-07-02 21:10:28+00:00,2021-06-27T21:05:45Z
Raes,oe:team:c334c629fea759876e9e04afbe4aee7,BOT,period:4f8f85e36ba842416702,2021-07-02 21:10:28+00:00,1.0,False,False,2021-07-02 21:10:28+00:00,2021-06-27T21:05:45Z
Insanity,oe:team:c334c629fea759876e9e04afbe4aee7,MID,period:4f8f85e36ba842416702,2021-07-02 21:10:28+00:00,1.0,False,False,2021-07-02 21:10:28+00:00,2021-06-27T21:05:45Z
Smoothie,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,SUP,period:4f8f85e36ba842416702,2021-07-02 21:10:28+00:00,1.0,False,False,2021-07-02 21:10:28+00:00,2021-06-28T00:15:18Z
Finn,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,TOP,period:4f8f85e36ba842416702,2021-07-02 21:10:28+00:00,1.0,False,False,2021-07-02 21:10:28+00:00,2021-06-28T00:15:18Z
Broxah,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,JGL,period:4f8f85e36ba842416702,2021-07-02 21:10:28+00:00,1.0,False,False,2021-07-02 21:10:28+00:00,2021-06-28T00:15:18Z
WildTurtle,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,BOT,period:4f8f85e36ba842416702,2021-07-02 21:10:28+00:00,1.0,False,False,2021-07-02 21:10:28+00:00,2021-06-28T00:15:18Z
Pobelter,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,MID,period:4f8f85e36ba842416702,2021-07-02 21:10:28+00:00,1.0,False,False,2021-07-02 21:10:28+00:00,2021-06-28T00:15:18Z
Impact,oe:team:f7f7324c151aa6ed770b244ce08e027,TOP,period:4f8f85e36ba842416702,2021-07-02 21:10:28+00:00,1.0,False,False,2021-07-02 21:10:28+00:00,2021-06-27T19:28:30Z
Danny,oe:team:f7f7324c151aa6ed770b244ce08e027,BOT,period:4f8f85e36ba842416702,2021-07-02 21:10:28+00:00,1.0,False,False,2021-07-02 21:10:28+00:00,2021-06-27T19:28:30Z
Ignar,oe:team:f7f7324c151aa6ed770b244ce08e027,SUP,period:4f8f85e36ba842416702,2021-07-02 21:10:28+00:00,1.0,False,False,2021-07-02 21:10:28+00:00,2021-06-27T19:28:30Z
Svenskeren,oe:team:f7f7324c151aa6ed770b244ce08e027,JGL,period:4f8f85e36ba842416702,2021-07-02 21:10:28+00:00,1.0,False,False,2021-07-02 21:10:28+00:00,2021-06-27T19:28:30Z
Jiizuke,oe:team:f7f7324c151aa6ed770b244ce08e027,MID,period:4f8f85e36ba842416702,2021-07-02 21:10:28+00:00,1.0,False,False,2021-07-02 21:10:28+00:00,2021-06-27T19:28:30Z
Perkz,oe:team:fc8e90107dabb9a35c490b0d86adea0,MID,period:4f8f85e36ba842416702,2021-07-02 21:10:28+00:00,1.0,False,False,2021-07-02 21:10:28+00:00,2021-06-28T00:15:18Z
Zven,oe:team:fc8e90107dabb9a35c490b0d86adea0,BOT,period:4f8f85e36ba842416702,2021-07-02 21:10:28+00:00,1.0,False,False,2021-07-02 21:10:28+00:00,2021-06-28T00:15:18Z
Vulcan,oe:team:fc8e90107dabb9a35c490b0d86adea0,SUP,period:4f8f85e36ba842416702,2021-07-02 21:10:28+00:00,1.0,False,False,2021-07-02 21:10:28+00:00,2021-06-28T00:15:18Z
Blaber,oe:team:fc8e90107dabb9a35c490b0d86adea0,JGL,period:4f8f85e36ba842416702,2021-07-02 21:10:28+00:00,1.0,False,False,2021-07-02 21:10:28+00:00,2021-06-28T00:15:18Z
Fudge,oe:team:fc8e90107dabb9a35c490b0d86adea0,TOP,period:4f8f85e36ba842416702,2021-07-02 21:10:28+00:00,1.0,False,False,2021-07-02 21:10:28+00:00,2021-06-28T00:15:18Z
Neo,oe:team:0dbb780176ecad18f17292d1f5653af,BOT,period:490dcd8b072f0c76bfcd,2021-07-09 21:35:31+00:00,1.0,False,False,2021-07-09 21:35:31+00:00,2021-07-05T00:03:53Z
Yusui,oe:team:0dbb780176ecad18f17292d1f5653af,MID,period:490dcd8b072f0c76bfcd,2021-07-09 21:35:31+00:00,1.0,False,False,2021-07-09 21:35:31+00:00,2021-07-05T00:03:53Z
FakeGod,oe:team:0dbb780176ecad18f17292d1f5653af,TOP,period:490dcd8b072f0c76bfcd,2021-07-09 21:35:31+00:00,1.0,False,False,2021-07-09 21:35:31+00:00,2021-07-05T00:03:53Z
Akaadian,oe:team:0dbb780176ecad18f17292d1f5653af,JGL,period:490dcd8b072f0c76bfcd,2021-07-09 21:35:31+00:00,1.0,False,False,2021-07-09 21:35:31+00:00,2021-07-05T00:03:53Z
aphromoo,oe:team:0dbb780176ecad18f17292d1f5653af,SUP,period:490dcd8b072f0c76bfcd,2021-07-09 21:35:31+00:00,1.0,False,False,2021-07-09 21:35:31+00:00,2021-07-05T00:03:53Z
Triple,oe:team:2e66da41dc460dd378e3bcc57042d31,MID,period:490dcd8b072f0c76bfcd,2021-07-09 21:35:31+00:00,0.0,False,False,2021-07-09 21:35:31+00:00,
Diamond,oe:team:2e66da41dc460dd378e3bcc57042d31,SUP,period:490dcd8b072f0c76bfcd,2021-07-09 21:35:31+00:00,0.0,False,False,2021-07-09 21:35:31+00:00,2021-06-27T23:06:45Z
Kumo,oe:team:2e66da41dc460dd378e3bcc57042d31,TOP,period:490dcd8b072f0c76bfcd,2021-07-09 21:35:31+00:00,0.0,False,False,2021-07-09 21:35:31+00:00,2021-06-27T23:06:45Z
Tomo,oe:team:2e66da41dc460dd378e3bcc57042d31,BOT,period:490dcd8b072f0c76bfcd,2021-07-09 21:35:31+00:00,0.0,False,False,2021-07-09 21:35:31+00:00,2021-06-27T23:06:45Z
Nxi,oe:team:2e66da41dc460dd378e3bcc57042d31,JGL,period:490dcd8b072f0c76bfcd,2021-07-09 21:35:31+00:00,0.0,False,False,2021-07-09 21:35:31+00:00,2021-01-16T22:39:51Z
FBI,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,BOT,period:490dcd8b072f0c76bfcd,2021-07-09 21:35:31+00:00,1.0,False,False,2021-07-09 21:35:31+00:00,2021-07-04T20:55:21Z
huhi,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,SUP,period:490dcd8b072f0c76bfcd,2021-07-09 21:35:31+00:00,1.0,False,False,2021-07-09 21:35:31+00:00,2021-07-04T20:55:21Z
Closer,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,JGL,period:490dcd8b072f0c76bfcd,2021-07-09 21:35:31+00:00,1.0,False,False,2021-07-09 21:35:31+00:00,2021-07-04T20:55:21Z
Abbedagge,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,MID,period:490dcd8b072f0c76bfcd,2021-07-09 21:35:31+00:00,1.0,False,False,2021-07-09 21:35:31+00:00,2021-07-04T20:55:21Z
Ssumday,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,TOP,period:490dcd8b072f0c76bfcd,2021-07-09 21:35:31+00:00,1.0,False,False,2021-07-09 21:35:31+00:00,2021-07-04T20:55:21Z
Stixxay,oe:team:87ee02298073abc2d55060f097d4041,BOT,period:490dcd8b072f0c76bfcd,2021-07-09 21:35:31+00:00,0.8,False,False,2021-07-09 21:35:31+00:00,2021-07-04T19:26:20Z
Chime,oe:team:87ee02298073abc2d55060f097d4041,SUP,period:490dcd8b072f0c76bfcd,2021-07-09 21:35:31+00:00,0.8,False,False,2021-07-09 21:35:31+00:00,2021-07-04T19:26:20Z
Licorice,oe:team:87ee02298073abc2d55060f097d4041,TOP,period:490dcd8b072f0c76bfcd,2021-07-09 21:35:31+00:00,0.8,True,False,2021-07-09 21:35:31+00:00,2021-07-04T23:10:56Z
Ablazeolive,oe:team:87ee02298073abc2d55060f097d4041,MID,period:490dcd8b072f0c76bfcd,2021-07-09 21:35:31+00:00,0.8,False,False,2021-07-09 21:35:31+00:00,2021-07-04T19:26:20Z
Amazo,oe:team:87ee02298073abc2d55060f097d4041,JGL,period:490dcd8b072f0c76bfcd,2021-07-09 21:35:31+00:00,0.8,False,False,2021-07-09 21:35:31+00:00,2021-07-04T19:26:20Z
CoreJJ,oe:team:8eb884e168f28402ce685bedebb5250,SUP,period:490dcd8b072f0c76bfcd,2021-07-09 21:35:31+00:00,0.8333333333333334,False,False,2021-07-09 21:35:31+00:00,2021-07-04T23:10:56Z
Jenkins,oe:team:8eb884e168f28402ce685bedebb5250,TOP,period:490dcd8b072f0c76bfcd,2021-07-09 21:35:31+00:00,0.8333333333333334,False,False,2021-07-09 21:35:31+00:00,2021-07-04T23:10:56Z
Tactical,oe:team:8eb884e168f28402ce685bedebb5250,BOT,period:490dcd8b072f0c76bfcd,2021-07-09 21:35:31+00:00,0.8333333333333334,False,False,2021-07-09 21:35:31+00:00,2021-07-04T23:10:56Z
Jensen,oe:team:8eb884e168f28402ce685bedebb5250,MID,period:490dcd8b072f0c76bfcd,2021-07-09 21:35:31+00:00,0.8333333333333334,False,False,2021-07-09 21:35:31+00:00,2021-07-04T23:10:56Z
Alphari,oe:team:8eb884e168f28402ce685bedebb5250,TOP,period:490dcd8b072f0c76bfcd,2021-07-09 21:35:31+00:00,0.8333333333333334,False,False,2021-07-09 21:35:31+00:00,2021-06-04T22:02:02Z
Armao,oe:team:8eb884e168f28402ce685bedebb5250,JGL,period:490dcd8b072f0c76bfcd,2021-07-09 21:35:31+00:00,0.8333333333333334,False,False,2021-07-09 21:35:31+00:00,2021-07-04T23:10:56Z
SwordArt,oe:team:a22510a4756fa424cb0771b13261139,SUP,period:490dcd8b072f0c76bfcd,2021-07-09 21:35:31+00:00,1.0,False,False,2021-07-09 21:35:31+00:00,2021-07-04T22:06:09Z
Lost,oe:team:a22510a4756fa424cb0771b13261139,BOT,period:490dcd8b072f0c76bfcd,2021-07-09 21:35:31+00:00,1.0,False,False,2021-07-09 21:35:31+00:00,2021-07-04T22:06:09Z
PowerOfEvil,oe:team:a22510a4756fa424cb0771b13261139,MID,period:490dcd8b072f0c76bfcd,2021-07-09 21:35:31+00:00,1.0,False,False,2021-07-09 21:35:31+00:00,2021-07-04T22:06:09Z
Huni,oe:team:a22510a4756fa424cb0771b13261139,TOP,period:490dcd8b072f0c76bfcd,2021-07-09 21:35:31+00:00,1.0,False,False,2021-07-09 21:35:31+00:00,2021-07-04T22:06:09Z
Spica,oe:team:a22510a4756fa424cb0771b13261139,JGL,period:490dcd8b072f0c76bfcd,2021-07-09 21:35:31+00:00,1.0,False,False,2021-07-09 21:35:31+00:00,2021-07-04T22:06:09Z
destiny,oe:team:c334c629fea759876e9e04afbe4aee7,SUP,period:490dcd8b072f0c76bfcd,2021-07-09 21:35:31+00:00,1.0,False,False,2021-07-09 21:35:31+00:00,2021-07-05T00:03:53Z
Revenge,oe:team:c334c629fea759876e9e04afbe4aee7,TOP,period:490dcd8b072f0c76bfcd,2021-07-09 21:35:31+00:00,1.0,False,False,2021-07-09 21:35:31+00:00,2021-07-05T00:03:53Z
Xerxe,oe:team:c334c629fea759876e9e04afbe4aee7,JGL,period:490dcd8b072f0c76bfcd,2021-07-09 21:35:31+00:00,1.0,False,False,2021-07-09 21:35:31+00:00,2021-07-05T00:03:53Z
Raes,oe:team:c334c629fea759876e9e04afbe4aee7,BOT,period:490dcd8b072f0c76bfcd,2021-07-09 21:35:31+00:00,1.0,False,False,2021-07-09 21:35:31+00:00,2021-07-05T00:03:53Z
Insanity,oe:team:c334c629fea759876e9e04afbe4aee7,MID,period:490dcd8b072f0c76bfcd,2021-07-09 21:35:31+00:00,1.0,False,False,2021-07-09 21:35:31+00:00,2021-07-05T00:03:53Z
Smoothie,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,SUP,period:490dcd8b072f0c76bfcd,2021-07-09 21:35:31+00:00,1.0,False,False,2021-07-09 21:35:31+00:00,2021-07-04T20:55:21Z
Finn,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,TOP,period:490dcd8b072f0c76bfcd,2021-07-09 21:35:31+00:00,1.0,False,False,2021-07-09 21:35:31+00:00,2021-07-04T20:55:21Z
Broxah,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,JGL,period:490dcd8b072f0c76bfcd,2021-07-09 21:35:31+00:00,1.0,False,False,2021-07-09 21:35:31+00:00,2021-07-04T20:55:21Z
WildTurtle,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,BOT,period:490dcd8b072f0c76bfcd,2021-07-09 21:35:31+00:00,1.0,False,False,2021-07-09 21:35:31+00:00,2021-07-04T20:55:21Z
Pobelter,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,MID,period:490dcd8b072f0c76bfcd,2021-07-09 21:35:31+00:00,1.0,False,False,2021-07-09 21:35:31+00:00,2021-07-04T20:55:21Z
Impact,oe:team:f7f7324c151aa6ed770b244ce08e027,TOP,period:490dcd8b072f0c76bfcd,2021-07-09 21:35:31+00:00,0.8333333333333334,False,False,2021-07-09 21:35:31+00:00,2021-07-04T19:26:20Z
Contractz,oe:team:f7f7324c151aa6ed770b244ce08e027,JGL,period:490dcd8b072f0c76bfcd,2021-07-09 21:35:31+00:00,0.8333333333333334,False,False,2021-07-09 21:35:31+00:00,2021-06-26T23:57:22Z
Danny,oe:team:f7f7324c151aa6ed770b244ce08e027,BOT,period:490dcd8b072f0c76bfcd,2021-07-09 21:35:31+00:00,0.8333333333333334,False,False,2021-07-09 21:35:31+00:00,2021-07-04T19:26:20Z
Ignar,oe:team:f7f7324c151aa6ed770b244ce08e027,SUP,period:490dcd8b072f0c76bfcd,2021-07-09 21:35:31+00:00,0.8333333333333334,False,False,2021-07-09 21:35:31+00:00,2021-07-04T19:26:20Z
Svenskeren,oe:team:f7f7324c151aa6ed770b244ce08e027,JGL,period:490dcd8b072f0c76bfcd,2021-07-09 21:35:31+00:00,0.8333333333333334,False,False,2021-07-09 21:35:31+00:00,2021-07-04T19:26:20Z
Jiizuke,oe:team:f7f7324c151aa6ed770b244ce08e027,MID,period:490dcd8b072f0c76bfcd,2021-07-09 21:35:31+00:00,0.8333333333333334,False,False,2021-07-09 21:35:31+00:00,2021-07-04T19:26:20Z
Perkz,oe:team:fc8e90107dabb9a35c490b0d86adea0,MID,period:490dcd8b072f0c76bfcd,2021-07-09 21:35:31+00:00,1.0,False,False,2021-07-09 21:35:31+00:00,2021-07-04T22:06:09Z
Zven,oe:team:fc8e90107dabb9a35c490b0d86adea0,BOT,period:490dcd8b072f0c76bfcd,2021-07-09 21:35:31+00:00,1.0,False,False,2021-07-09 21:35:31+00:00,2021-07-04T22:06:09Z
Vulcan,oe:team:fc8e90107dabb9a35c490b0d86adea0,SUP,period:490dcd8b072f0c76bfcd,2021-07-09 21:35:31+00:00,1.0,False,False,2021-07-09 21:35:31+00:00,2021-07-04T22:06:09Z
Blaber,oe:team:fc8e90107dabb9a35c490b0d86adea0,JGL,period:490dcd8b072f0c76bfcd,2021-07-09 21:35:31+00:00,1.0,False,False,2021-07-09 21:35:31+00:00,2021-07-04T22:06:09Z
Fudge,oe:team:fc8e90107dabb9a35c490b0d86adea0,TOP,period:490dcd8b072f0c76bfcd,2021-07-09 21:35:31+00:00,1.0,False,False,2021-07-09 21:35:31+00:00,2021-07-04T22:06:09Z
Neo,oe:team:0dbb780176ecad18f17292d1f5653af,BOT,period:5ede35b384e34b4e7cf7,2021-07-16 21:20:22+00:00,1.0,False,False,2021-07-16 21:20:22+00:00,2021-07-11T23:33:24Z
Yusui,oe:team:0dbb780176ecad18f17292d1f5653af,MID,period:5ede35b384e34b4e7cf7,2021-07-16 21:20:22+00:00,1.0,False,False,2021-07-16 21:20:22+00:00,2021-07-11T23:33:24Z
FakeGod,oe:team:0dbb780176ecad18f17292d1f5653af,TOP,period:5ede35b384e34b4e7cf7,2021-07-16 21:20:22+00:00,1.0,False,False,2021-07-16 21:20:22+00:00,2021-07-11T23:33:24Z
Akaadian,oe:team:0dbb780176ecad18f17292d1f5653af,JGL,period:5ede35b384e34b4e7cf7,2021-07-16 21:20:22+00:00,1.0,False,False,2021-07-16 21:20:22+00:00,2021-07-11T23:33:24Z
aphromoo,oe:team:0dbb780176ecad18f17292d1f5653af,SUP,period:5ede35b384e34b4e7cf7,2021-07-16 21:20:22+00:00,1.0,False,False,2021-07-16 21:20:22+00:00,2021-07-11T23:33:24Z
Triple,oe:team:2e66da41dc460dd378e3bcc57042d31,MID,period:5ede35b384e34b4e7cf7,2021-07-16 21:20:22+00:00,1.0,False,False,2021-07-16 21:20:22+00:00,2021-07-11T20:39:37Z
Diamond,oe:team:2e66da41dc460dd378e3bcc57042d31,SUP,period:5ede35b384e34b4e7cf7,2021-07-16 21:20:22+00:00,1.0,False,False,2021-07-16 21:20:22+00:00,2021-07-11T20:39:37Z
Kumo,oe:team:2e66da41dc460dd378e3bcc57042d31,TOP,period:5ede35b384e34b4e7cf7,2021-07-16 21:20:22+00:00,1.0,False,False,2021-07-16 21:20:22+00:00,2021-07-11T20:39:37Z
Tomo,oe:team:2e66da41dc460dd378e3bcc57042d31,BOT,period:5ede35b384e34b4e7cf7,2021-07-16 21:20:22+00:00,1.0,False,False,2021-07-16 21:20:22+00:00,2021-07-11T20:39:37Z
Nxi,oe:team:2e66da41dc460dd378e3bcc57042d31,JGL,period:5ede35b384e34b4e7cf7,2021-07-16 21:20:22+00:00,1.0,False,False,2021-07-16 21:20:22+00:00,2021-07-11T20:39:37Z
FBI,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,BOT,period:5ede35b384e34b4e7cf7,2021-07-16 21:20:22+00:00,1.0,False,False,2021-07-16 21:20:22+00:00,2021-07-11T21:36:29Z
